156.70245410666138,291.70314525275114,2
189.41433538843302,260.64723549564786,2
117.49191563403201,128.89350518198785,2
142.503606499549,262.248293657261,2
81.66126184896251,273.39802409921066,2
103.94016042775746,196.97505122288732,2
184.5666935962663,176.37663978877532,2
155.89207446492856,221.1662263315555,2
172.6306346994583,206.2503504029986,2
49.512241042255454,201.45601975254857,2
75.66998089968024,212.4960414355819,2
109.31683712689193,269.9357516436335,2
148.27017829180625,224.47099341541133,2
132.6222185502579,212.63848961117873,2
133.11411832139635,232.1375285363584,2
77.82890297288117,255.4529257353699,2
135.25085307636277,188.4253661982724,2
230.7886993145969,245.80653527168465,2
104.24214960627626,251.2383525637378,2
149.94117330779028,281.4748216228609,2
174.5940757756481,201.5206969562475,2
146.22638601593366,169.38266987991477,2
172.66229752271482,281.24151519203843,2
178.2068231471726,227.5648098809728,2
152.4015065475519,275.7430835697026,2
128.95609350656616,245.5092766256389,2
183.39389251933704,170.69373022420405,2
170.0190162256073,266.8596220373056,2
148.36369834207142,192.81712157490017,2
147.74067278401486,211.99122507609485,2
116.82600794205047,217.32051204829395,2
199.6611186401683,168.53479127410458,2
128.52285103751313,204.613057715516,2
103.48391442736329,171.14220634027515,2
173.90870353198517,297.29247315013595,2
190.7517975541445,218.0262236005683,2
163.82525738434697,159.5771483222524,2
102.83632163628204,189.43689220353593,2
125.53451507658389,206.22743408844275,2
129.4872964292723,182.1768150366255,2
116.48700198038591,189.56611577093298,2
95.90993030064482,225.6114010840696,2
69.72349571024267,197.5689201979156,2
132.07402064939345,206.31919093767647,2
125.61053993484745,258.2145581113153,2
177.21535991241473,251.43257384393945,2
99.48214611451999,185.6102152913296,2
85.09326207254497,262.8233545193313,2
105.46144382288793,261.92840042653097,2
168.2993565940747,163.76572421196903,2
213.63973057386312,235.45923591360054,2
98.6348118891774,205.68213086650428,2
113.58610480348261,317.7170020466433,2
115.89747685292224,284.7090816436181,2
167.34911559658474,163.61749335597813,2
143.22741796234777,230.47691683740436,2
123.21711313066919,118.82711010040674,2
98.3687089372097,216.5320075085845,2
119.12242181846392,133.9229740707438,2
107.7394296726194,155.0591842560413,2
150.77513053664262,206.80977903472302,2
86.16210420605171,179.19179017607536,2
159.6978296623824,219.67285596636106,2
168.9584498792815,186.52397639576168,2
170.75054199776878,188.16129718817427,2
119.59096224913833,289.91208826000246,2
137.0039935937857,236.40956232748977,2
144.21350994125612,255.0391297243803,2
154.13518888944827,263.9756565453998,2
67.14814511967097,260.3010996172372,2
28.00069767009043,283.3260115107225,2
107.42506883553244,227.40743313911184,2
98.68578015132817,238.08785580155183,2
167.65887853397874,210.8560585592033,2
174.14564975684272,190.49466287917835,2
81.9024146579248,190.19819312922135,2
154.63254055257295,215.72463905700067,2
189.7319187759893,144.20462986532823,2
162.04209020004095,215.2572312368908,2
95.49963325134138,214.59810660639926,2
206.1903920834082,220.13224126162493,2
191.5109124163211,203.70314691410988,2
107.4136309276463,182.04099962476465,2
115.9927463590472,174.46323082890035,2
123.97144910524293,188.83812004220715,2
154.3122032451585,200.94183129405735,2
126.64737561874045,263.5785155095047,2
92.96337057015216,223.42344836780444,2
178.46542685773971,160.3117813681572,2
51.24925558504714,187.63224589297647,2
157.0582668614594,307.28100000553553,2
89.34320431288705,139.9523849939601,2
165.70724804260408,195.9336025978917,2
157.363821749377,235.614777839154,2
108.19174287523094,204.14753147365366,2
73.69876518681883,186.4561735535445,2
96.02425985739097,192.04441136508325,2
104.49067206285349,294.96605518450616,2
67.45613581081147,219.32849638084735,2
